model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,24347,car,460.23333333333335,460.43333333333334,0.19999999999998863,13807,13813,683.8611,396.1991,670.4362,363.8871,0.7540018558502197,0.8566363453865051,6
default,24351,car,460.73333333333335,461.03333333333336,0.30000000000001137,13822,13831,832.14844,396.7268,797.34656,361.88446,0.7999221152729459,0.8376696109771729,9
default,24398,truck,460.23333333333335,600.7,140.4666666666667,13807,18021,685.136,399.53082,685.136,399.53082,0.5440371632575989,0.5440371632575989,1
default,24419,truck,460.56666666666666,460.6666666666667,0.10000000000002274,13817,13820,52.535538,389.46606,43.166,397.68622,0.3518901765346527,0.3778316378593445,3
default,24428,car,462.23333333333335,462.6,0.36666666666667425,13867,13878,864.7219,397.8023,828.14124,360.84695,0.5456950122659857,0.6923066973686218,11
default,24434,car,462.8333333333333,463.6,0.7666666666667084,13885,13908,1007.20264,399.65054,962.90515,360.48816,0.41558679938316345,0.5761300325393677,21
default,24477,car,463.3,463.6,0.30000000000001137,13899,13908,858.2882,394.97174,826.624,361.26962,0.8825107150607638,0.9075725674629211,9
default,24491,truck,462.8333333333333,600.7,137.86666666666673,13885,18021,1007.3015,399.7323,1004.58984,397.44507,0.4905107021331787,0.5414739847183228,2
default,24499,car,467.46666666666664,467.76666666666665,0.30000000000001137,14024,14033,154.57938,360.49335,103.83428,398.07892,0.4375471704536014,0.5632538199424744,9
default,24508,car,468.96666666666664,469.2,0.2333333333333485,14069,14076,353.1618,361.55246,326.09235,398.7719,0.7466033867427281,0.8892316818237305,7
default,24515,car,464.5,464.8333333333333,0.3333333333333144,13935,13945,901.7844,395.8937,860.7406,360.35065,0.6110651095708212,0.7891859412193298,9
default,24518,car,463.1333333333333,600.7,137.56666666666672,13894,18021,987.3291,381.91486,975.3789,371.98312,0.4409728944301605,0.5322961807250977,7
default,24520,car,463.43333333333334,600.7,137.2666666666667,13903,18021,970.2072,366.9409,966.6394,363.92957,0.34498776992162067,0.41113072633743286,3
default,24558,car,464.5,600.7,136.20000000000005,13935,18021,903.48413,397.19653,878.6903,375.33514,0.49403583258390427,0.6721528768539429,4
default,24624,truck,470.5,470.8333333333333,0.3333333333333144,14115,14125,125.937256,360.55,69.071014,399.0375,0.6208699524402619,0.7190807461738586,10
default,24629,truck,471.2,471.53333333333336,0.33333333333337123,14136,14146,133.92145,361.93842,78.83214,396.66187,0.6685722649097443,0.8044903874397278,10
default,24661,truck,467.46666666666664,467.76666666666665,0.30000000000001137,14024,14033,155.37866,360.17368,103.58066,398.2836,0.386751178238127,0.5224775075912476,9
default,24729,truck,474.3,474.6,0.30000000000001137,14229,14238,87.37938,364.38293,41.45557,397.49094,0.4811606506506602,0.6317036747932434,9
