model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,17307,truck,490.46666666666664,490.76666666666665,0.30000000000001137,14714,14723,105.46652,361.8319,55.273697,395.2757,0.5481142633491092,0.6861620545387268,9
default,17312,car,487.53333333333336,487.8333333333333,0.2999999999999545,14626,14635,809.3386,397.52997,778.68744,360.79675,0.6251873821020126,0.6771770119667053,8
default,17317,car,486.8666666666667,600.7,113.83333333333337,14606,18021,985.82513,399.38843,981.1177,395.5691,0.5121482163667679,0.5448115468025208,2
default,17319,car,492.93333333333334,493.1666666666667,0.2333333333333485,14788,14795,286.48077,363.43307,258.12576,395.08566,0.46421101689338684,0.535990834236145,6
default,17335,truck,487.0,600.7,113.70000000000005,14610,18021,967.76276,386.30676,959.2452,380.8385,0.4717658758163452,0.48966529965400696,3
default,17336,car,494.3,494.5,0.19999999999998863,14829,14835,383.8199,362.12488,367.09662,393.492,0.8736926913261414,0.8901458382606506,6
default,17343,car,488.5,488.8666666666667,0.36666666666667425,14655,14666,973.6035,399.15686,920.9718,361.214,0.5542368590831757,0.6453155279159546,11
default,17357,car,497.3,497.53333333333336,0.2333333333333485,14919,14926,225.42824,360.31854,181.56108,397.45782,0.8223709974970136,0.8760080337524414,7
default,17361,truck,487.56666666666666,600.7,113.13333333333338,14627,18021,806.65576,391.8849,802.6559,387.40112,0.5844161063432693,0.670071542263031,2
default,17363,truck,487.7,487.8333333333333,0.13333333333332575,14631,14635,790.7023,374.9495,779.57153,361.87683,0.5789246782660484,0.645686686038971,4
default,17384,truck,491.4,491.7,0.30000000000001137,14742,14751,167.97617,361.01477,116.24965,399.218,0.6039087275664011,0.7421526908874512,9
default,17391,car,488.6333333333333,600.7,112.06666666666672,14659,18021,954.9956,385.8322,946.2411,378.83527,0.44038039445877075,0.4813435971736908,2
default,17461,car,490.5,600.7,110.20000000000005,14715,18021,99.78535,365.07822,99.78535,365.07822,0.37218448519706726,0.37218448519706726,1
default,17469,truck,493.26666666666665,493.56666666666666,0.30000000000001137,14798,14807,134.44144,361.50598,83.95911,396.76685,0.5955291522873772,0.6844854950904846,9
default,17491,car,491.6,491.7,0.0999999999999659,14748,14751,131.47766,388.50214,131.47766,388.50214,0.3939014971256256,0.3939014971256256,1
default,17515,truck,492.93333333333334,600.7,107.76666666666671,14788,18021,286.13263,363.8305,268.3846,385.18555,0.5221180200576783,0.5717915892601013,5
default,17520,car,493.26666666666665,600.7,107.4333333333334,14798,18021,135.0613,361.6106,135.0613,361.6106,0.3831029236316681,0.3831029236316681,1
default,17539,truck,495.73333333333335,495.76666666666665,0.03333333333330302,14872,14873,849.4929,361.24957,849.4929,361.24957,0.5866246223449707,0.5866246223449707,1
default,17542,truck,496.53333333333336,496.76666666666665,0.23333333333329165,14896,14903,87.2044,364.65704,45.69283,395.37994,0.4819946487744649,0.5661731362342834,6
default,17603,truck,498.76666666666665,499.03333333333336,0.26666666666670835,14963,14971,116.576004,361.83197,62.14085,399.11227,0.5610156133770943,0.7237032651901245,8
default,17605,truck,496.53333333333336,600.7,104.16666666666669,14896,18021,87.5186,364.8999,45.55187,395.48566,0.4754902770121892,0.5952162146568298,6
default,17610,truck,497.8333333333333,498.1333333333333,0.30000000000001137,14935,14944,905.5491,399.83264,868.2113,361.6982,0.5482393834326003,0.6688660979270935,9
default,17659,car,500.1666666666667,500.46666666666664,0.2999999999999545,15005,15014,989.76904,399.32892,944.51514,360.67035,0.653714550866021,0.7778807878494263,9
default,17663,car,499.7,499.8666666666667,0.16666666666668561,14991,14996,683.8513,397.85785,671.3965,365.67902,0.8396629452705383,0.8702599406242371,5
default,17671,car,505.2,505.3333333333333,0.13333333333332575,15156,15160,164.35666,367.81805,129.95087,393.3307,0.7137418687343597,0.8392945528030396,4
default,17677,truck,502.96666666666664,503.26666666666665,0.30000000000001137,15089,15098,98.41277,362.2202,44.72347,399.5086,0.5886710099875927,0.736080527305603,8
