model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,2680,car,80.96666666666667,419.96666666666664,339.0,2429,12599,1254.6345,582.869,1255.6221,576.5897,0.3570791482925415,0.37167298793792725,4
default,2681,car,81.0,419.96666666666664,338.96666666666664,2430,12599,785.8357,565.45013,785.8357,565.45013,0.3376629948616028,0.3376629948616028,1
default,2690,truck,81.2,419.96666666666664,338.76666666666665,2436,12599,775.37354,575.698,771.62866,579.6537,0.39881432056427,0.4680566191673279,3
default,2694,bus,81.26666666666667,419.96666666666664,338.7,2438,12599,1103.3494,568.229,1103.3494,568.229,0.33637234568595886,0.33637234568595886,1
default,2704,truck,81.4,419.96666666666664,338.5666666666666,2442,12599,763.65576,586.16626,755.17413,593.37317,0.4454462110996246,0.5343731045722961,5
default,2708,truck,81.56666666666666,419.96666666666664,338.4,2447,12599,854.76013,574.7246,850.00793,585.2047,0.36835457682609557,0.4016193151473999,5
default,2710,car,81.63333333333334,81.66666666666667,0.03333333333333144,2449,2450,748.8175,599.14685,748.8175,599.14685,0.4548112452030182,0.4548112452030182,1
default,2726,car,87.3,87.83333333333333,0.5333333333333314,2619,2635,808.60645,560.32495,774.893,597.3639,0.6620248816907406,0.7495315074920654,16
default,2755,car,85.96666666666667,87.43333333333334,1.4666666666666686,2579,2623,1197.8118,599.21326,1185.1912,560.2894,0.7655073458498175,0.7966547012329102,44
default,2760,car,85.0,85.93333333333334,0.9333333333333371,2550,2578,1099.2075,598.55664,1091.8201,560.6975,0.6564376418079648,0.7355177402496338,28
default,2774,car,91.5,92.26666666666667,0.7666666666666657,2745,2768,777.14417,561.28784,747.9652,599.60455,0.5918358943679116,0.755500316619873,22
default,2784,car,84.26666666666667,419.96666666666664,335.7,2528,12599,1259.0702,569.7479,1258.3933,566.83264,0.3459910367216383,0.42179346084594727,14
default,2816,car,85.96666666666667,419.96666666666664,334.0,2579,12599,1253.5779,572.6836,1252.2688,584.64185,0.3939968906930568,0.5999137163162231,317
