model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
tuned,2013,truck,122.33333333333333,122.73333333333333,0.4000000000000057,3670,3682,917.84576,562.4728,914.6029,599.8565,0.4911090406504544,0.6949673891067505,11
tuned,2016,car,117.7,118.4,0.7000000000000028,3531,3552,1206.0388,599.38806,1193.8921,561.0122,0.7670687522206988,0.8240548968315125,21
tuned,2086,truck,121.5,419.96666666666664,298.46666666666664,3645,12599,676.3553,580.9004,667.4171,587.8883,0.4601569175720215,0.5984352231025696,5
tuned,2089,keke,124.23333333333333,126.0,1.7666666666666657,3727,3780,1214.9902,599.443,1198.4886,560.172,0.6808886393061224,0.7554013133049011,53
tuned,2099,truck,127.8,128.53333333333333,0.7333333333333343,3834,3856,827.8815,560.04016,806.8406,560.5303,0.644696908918294,0.82079017162323,22
tuned,2099,truck,129.23333333333332,129.26666666666668,0.03333333333335986,3877,3878,918.58264,579.48376,918.58264,579.48376,0.8702619671821594,0.8702619671821594,1
tuned,2099,truck,129.7,129.8,0.10000000000002274,3891,3894,853.24524,597.6908,849.7674,599.37866,0.8694534699122111,0.8966102004051208,3
tuned,2141,car,129.4,129.43333333333334,0.03333333333333144,3882,3883,1028.7004,561.57837,1028.7004,561.57837,0.5899210572242737,0.5899210572242737,1
tuned,2141,car,130.16666666666666,130.33333333333334,0.16666666666668561,3905,3910,1006.16003,567.7446,1001.0587,566.8775,0.7732887029647827,0.8413078188896179,5
tuned,2141,car,131.46666666666667,131.76666666666668,0.30000000000001137,3944,3953,856.66986,560.0325,841.02856,594.40454,0.8516115877363417,0.8640658855438232,9
tuned,2143,car,132.16666666666666,132.83333333333334,0.6666666666666856,3965,3985,792.3624,560.23413,752.02185,599.8771,0.38943427275208864,0.7171680331230164,17
tuned,2143,car,134.73333333333332,134.76666666666668,0.03333333333335986,4042,4043,660.1262,599.7095,660.1262,599.7095,0.40135204792022705,0.40135204792022705,1
tuned,2149,keke,124.26666666666667,419.96666666666664,295.7,3728,12599,1214.7292,598.8435,1214.3623,598.37683,0.33767659962177277,0.3447669744491577,2
tuned,2234,car,137.23333333333332,137.8,0.5666666666666913,4117,4134,869.6879,561.3398,860.1076,599.7029,0.7734564718078164,0.8250667452812195,17
tuned,2241,car,128.03333333333333,419.96666666666664,291.9333333333333,3841,12599,821.0027,572.9447,821.0027,572.9447,0.4356768727302551,0.4356768727302551,1
