experiment_key,plot_label,video_key,direction,min_avg_conf,min_duration_s,max_duration_s,overall_wape,keke_f1
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.4,0.3,10.0,0.44025157232704404,0.8025477707006369
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.4,0.3,10.0,0.5662650602409639,0.5422535211267605
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.4,0.5,10.0,0.8710691823899371,0.23076923076923073
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.4,0.5,10.0,0.7891566265060241,0.26050420168067223
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.5,0.0,10.0,0.17295597484276728,0.9562841530054644
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.5,0.0,10.0,0.7469879518072289,0.5966101694915253
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.5,0.15,10.0,0.14150943396226415,0.9534246575342465
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.5,0.15,10.0,0.7349397590361446,0.5870307167235495
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.5,0.3,10.0,0.4591194968553459,0.8038585209003216
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.5,0.3,10.0,0.5572289156626506,0.5161290322580645
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.5,0.5,10.0,0.8773584905660378,0.23188405797101452
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.5,0.5,10.0,0.8042168674698795,0.23076923076923075
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.6,0.0,10.0,0.16037735849056603,0.956043956043956
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.6,0.0,10.0,0.7168674698795181,0.5773195876288659
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.6,0.15,10.0,0.12264150943396226,0.9531680440771351
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.6,0.15,10.0,0.7078313253012049,0.5674740484429066
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.6,0.3,10.0,0.4716981132075472,0.8025889967637541
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.6,0.3,10.0,0.5301204819277109,0.5
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,downward,0.6,0.5,10.0,0.889937106918239,0.2146341463414634
yola_road__yolo11l_tuned__bytetrack__roi,YOLO11l tuned | bytetrack | ROI,yola_road,upward,0.6,0.5,10.0,0.8283132530120482,0.21551724137931033
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.3,0.0,10.0,0.9937106918238994,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.3,0.0,10.0,0.9939759036144579,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.3,0.15,10.0,0.9937106918238994,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.3,0.15,10.0,0.9939759036144579,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.3,0.3,10.0,0.9937106918238994,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.3,0.3,10.0,0.9939759036144579,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.3,0.5,10.0,0.9937106918238994,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.3,0.5,10.0,0.9939759036144579,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.4,0.0,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.4,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.4,0.15,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.4,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.4,0.3,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.4,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.4,0.5,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.4,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.5,0.0,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.5,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.5,0.15,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.5,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.5,0.3,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.5,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.5,0.5,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.5,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.6,0.0,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.6,0.15,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.6,0.3,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo26l_default__botsort__full_frame,YOLO26l default | botsort | Full frame,yola_road,upward,0.6,0.5,10.0,1.0,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.3,0.0,10.0,0.8710691823899371,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.3,0.0,10.0,1.1596385542168675,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.3,0.15,10.0,0.8270440251572327,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.3,0.15,10.0,1.141566265060241,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.3,0.3,10.0,0.7861635220125787,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.3,0.3,10.0,0.891566265060241,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.3,0.5,10.0,0.9182389937106918,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.3,0.5,10.0,0.9126506024096386,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.4,0.0,10.0,0.7452830188679245,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.4,0.0,10.0,0.8704819277108434,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.4,0.15,10.0,0.710691823899371,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.4,0.15,10.0,0.8524096385542169,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.4,0.3,10.0,0.8364779874213837,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.4,0.3,10.0,0.8554216867469879,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.4,0.5,10.0,0.940251572327044,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.4,0.5,10.0,0.9427710843373494,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.5,0.0,10.0,0.7358490566037735,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.5,0.0,10.0,0.7198795180722891,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.5,0.15,10.0,0.7044025157232704,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.5,0.15,10.0,0.7018072289156626,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.5,0.3,10.0,0.8773584905660378,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.5,0.3,10.0,0.8524096385542169,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.5,0.5,10.0,0.9559748427672956,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.5,0.5,10.0,0.9548192771084337,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.6,0.0,10.0,0.7075471698113207,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.6,0.0,10.0,0.6807228915662651,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.6,0.15,10.0,0.6792452830188679,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.6,0.15,10.0,0.6987951807228916,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.6,0.3,10.0,0.8867924528301887,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.6,0.3,10.0,0.8644578313253012,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,downward,0.6,0.5,10.0,0.9622641509433962,
yola_road__yolo26l_default__botsort__roi,YOLO26l default | botsort | ROI,yola_road,upward,0.6,0.5,10.0,0.9608433734939759,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.3,0.0,10.0,0.9937106918238994,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.3,0.0,10.0,0.9939759036144579,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.3,0.15,10.0,0.9937106918238994,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.3,0.15,10.0,0.9939759036144579,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.3,0.3,10.0,0.9937106918238994,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.3,0.3,10.0,0.9939759036144579,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.3,0.5,10.0,0.9937106918238994,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.3,0.5,10.0,0.9939759036144579,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.4,0.0,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.4,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.4,0.15,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.4,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.4,0.3,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.4,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.4,0.5,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.4,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.5,0.0,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.5,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.5,0.15,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.5,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.5,0.3,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.5,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.5,0.5,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.5,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.6,0.0,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.6,0.15,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.6,0.3,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo26l_default__bytetrack__full_frame,YOLO26l default | bytetrack | Full frame,yola_road,upward,0.6,0.5,10.0,1.0,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.3,0.0,10.0,0.8616352201257862,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.3,0.0,10.0,1.1536144578313252,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.3,0.15,10.0,0.8144654088050315,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.3,0.15,10.0,1.1355421686746987,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.3,0.3,10.0,0.7830188679245284,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.3,0.3,10.0,0.8855421686746988,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.3,0.5,10.0,0.9213836477987422,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.3,0.5,10.0,0.9096385542168675,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.4,0.0,10.0,0.7389937106918238,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.4,0.0,10.0,0.8704819277108434,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.4,0.15,10.0,0.7075471698113207,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.4,0.15,10.0,0.8524096385542169,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.4,0.3,10.0,0.839622641509434,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.4,0.3,10.0,0.8644578313253012,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.4,0.5,10.0,0.9433962264150944,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.4,0.5,10.0,0.9457831325301205,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.5,0.0,10.0,0.7264150943396226,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.5,0.0,10.0,0.7168674698795181,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.5,0.15,10.0,0.6981132075471698,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.5,0.15,10.0,0.6987951807228916,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.5,0.3,10.0,0.8773584905660378,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.5,0.3,10.0,0.8644578313253012,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.5,0.5,10.0,0.9559748427672956,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.5,0.5,10.0,0.9608433734939759,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.6,0.0,10.0,0.7044025157232704,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.6,0.0,10.0,0.6837349397590361,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.6,0.15,10.0,0.6761006289308176,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.6,0.15,10.0,0.7018072289156626,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.6,0.3,10.0,0.8836477987421384,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.6,0.3,10.0,0.8674698795180723,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,downward,0.6,0.5,10.0,0.9591194968553459,
yola_road__yolo26l_default__bytetrack__roi,YOLO26l default | bytetrack | ROI,yola_road,upward,0.6,0.5,10.0,0.9608433734939759,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.3,0.0,10.0,0.9811320754716981,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.3,0.0,10.0,0.9879518072289156,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.3,0.15,10.0,0.9811320754716981,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.3,0.15,10.0,0.9879518072289156,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.3,0.3,10.0,0.9811320754716981,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.3,0.3,10.0,0.9879518072289156,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.3,0.5,10.0,0.9811320754716981,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.3,0.5,10.0,0.9879518072289156,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.4,0.0,10.0,0.9905660377358491,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.4,0.0,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.4,0.15,10.0,0.9905660377358491,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.4,0.15,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.4,0.3,10.0,0.9905660377358491,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.4,0.3,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.4,0.5,10.0,0.9905660377358491,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.4,0.5,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.5,0.0,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.5,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.5,0.15,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.5,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.5,0.3,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.5,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.5,0.5,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.5,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.6,0.0,10.0,0.9968553459119497,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.6,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.6,0.15,10.0,0.9968553459119497,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.6,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.6,0.3,10.0,0.9968553459119497,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.6,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,downward,0.6,0.5,10.0,0.9968553459119497,
yola_road__yolo26l_tuned__botsort__full_frame,YOLO26l tuned | botsort | Full frame,yola_road,upward,0.6,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.3,0.0,10.0,0.20440251572327045,0.9775280898876405
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.3,0.0,10.0,1.0271084337349397,0.3089430894308943
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.3,0.15,10.0,0.1792452830188679,0.9746478873239437
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.3,0.15,10.0,0.9969879518072289,0.3020408163265306
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.3,0.3,10.0,0.4937106918238994,0.782608695652174
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.3,0.3,10.0,0.7349397590361446,0.2738589211618258
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.3,0.5,10.0,0.8836477987421384,0.2079207920792079
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.3,0.5,10.0,0.8493975903614458,0.1511111111111111
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.4,0.0,10.0,0.20754716981132076,0.9775280898876405
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.4,0.0,10.0,0.9939759036144579,0.3020408163265306
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.4,0.15,10.0,0.18238993710691823,0.9746478873239437
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.4,0.15,10.0,0.9668674698795181,0.29508196721311475
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.4,0.3,10.0,0.4968553459119497,0.782608695652174
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.4,0.3,10.0,0.7198795180722891,0.26666666666666666
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.4,0.5,10.0,0.8867924528301887,0.2079207920792079
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.4,0.5,10.0,0.8554216867469879,0.1511111111111111
